make,doors,engine_size,power_hp,gears,cylinders,first_registration,body_type
Fiat,2.0,1747.0,131.0,,4.0,1996,Coupe
Fiat,,,220.0,,,1997,Coupe
Fiat,2.0,1995.0,190.0,5.0,4.0,1995,Coupe
Fiat,2.0,1998.0,220.0,6.0,5.0,2000,Coupe
Fiat,2.0,1747.0,131.0,5.0,,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1999,Coupe
Fiat,2.0,1995.0,139.0,,4.0,1994,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2002,Coupe
Fiat,2.0,903.0,54.0,4.0,4.0,1975,Coupe
Fiat,2.0,1995.0,102.0,4.0,4.0,1994,Coupe
Fiat,2.0,1995.0,139.0,5.0,4.0,1996,Coupe
Fiat,2.0,1995.0,190.0,5.0,4.0,1994,Coupe
Fiat,2.0,1995.0,190.0,,4.0,1996,Coupe
Fiat,2.0,1995.0,139.0,5.0,,1995,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1996,Coupe
Fiat,2.0,1998.0,147.0,5.0,5.0,1997,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1996,Coupe
Fiat,,,48.0,,,1954,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2000,Coupe
Fiat,3.0,1242.0,165.0,,,2021,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1997,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,2000,Coupe
Fiat,2.0,1995.0,139.0,5.0,4.0,1995,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1997,Coupe
Fiat,3.0,1200.0,65.0,5.0,4.0,2007,Coupe
Fiat,,,61.0,,,1990,Coupe
Fiat,2.0,1995.0,131.0,5.0,4.0,1983,Coupe
Fiat,5.0,,120.0,6.0,,2020,Coupe
Fiat,2.0,,18.0,,,1970,Coupe
Fiat,,600.0,37.0,,,1968,Coupe
Fiat,,,220.0,6.0,5.0,1998,Coupe
Fiat,2.0,1995.0,139.0,5.0,4.0,1995,Coupe
Fiat,3.0,,58.0,1.0,,2021,Coupe
Fiat,2.0,1995.0,139.0,5.0,4.0,1995,Coupe
Fiat,2.0,1998.0,192.0,6.0,4.0,2000,Coupe
Fiat,,,163.0,,,1967,Coupe
Fiat,2.0,1368.0,120.0,,,2009,Coupe
Fiat,2.0,1998.0,154.0,5.0,5.0,2000,Coupe
Fiat,2.0,1998.0,220.0,,,1996,Coupe
Fiat,,3200.0,30.0,,,1973,Coupe
Fiat,2.0,,48.0,4.0,4.0,1966,Coupe
Fiat,2.0,1747.0,131.0,5.0,,1999,Coupe
Fiat,2.0,1995.0,139.0,5.0,4.0,1996,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1996,Coupe
Fiat,2.0,,57.0,,,1972,Coupe
Fiat,,,64.0,,,1970,Coupe
Fiat,3.0,,184.0,,,1972,Coupe
Fiat,2.0,,42.0,4.0,,1963,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1996,Coupe
Fiat,5.0,1739.0,136.0,5.0,4.0,1991,Coupe
Fiat,2.0,1368.0,145.0,,,2019,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2000,Coupe
Fiat,3.0,1998.0,154.0,5.0,5.0,2000,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2002,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1998,Coupe
Fiat,2.0,1995.0,220.0,6.0,5.0,2001,Coupe
Fiat,2.0,1995.0,139.0,5.0,4.0,1994,Coupe
Fiat,2.0,,14.0,4.0,2.0,1973,Coupe
Fiat,3.0,,41.0,4.0,3.0,1966,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2002,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1999,Coupe
Fiat,2.0,,23.0,,,1964,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1998,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1997,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,2002,Coupe
Fiat,2.0,1998.0,154.0,,5.0,1999,Coupe
Fiat,2.0,1242.0,69.0,,,2011,Coupe
Fiat,3.0,1368.0,101.0,6.0,4.0,2009,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1997,Coupe
Fiat,,843.0,35.0,,,1966,Coupe
Fiat,2.0,1998.0,154.0,5.0,5.0,1999,Coupe
Fiat,2.0,843.0,48.0,,,1996,Coupe
Fiat,2.0,1368.0,140.0,6.0,4.0,2019,Coupe
Fiat,2.0,1987.0,163.0,5.0,8.0,1967,Coupe
Fiat,2.0,1998.0,220.0,6.0,5.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2003,Coupe
Fiat,2.0,1998.0,147.0,5.0,5.0,1997,Coupe
Fiat,5.0,1368.0,120.0,6.0,4.0,2017,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1998,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1999,Coupe
Fiat,5.0,1242.0,60.0,5.0,4.0,2010,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1997,Coupe
Fiat,2.0,850.0,48.0,4.0,4.0,1969,Coupe
Fiat,,,95.0,,,2021,Coupe
Fiat,3.0,875.0,105.0,5.0,2.0,2016,Coupe
Fiat,2.0,1998.0,154.0,,,1999,Coupe
Fiat,3.0,1498.0,84.0,5.0,,1982,Coupe
Fiat,3.0,1368.0,145.0,6.0,4.0,2019,Coupe
Fiat,3.0,903.0,46.0,5.0,4.0,1992,Coupe
Fiat,3.0,999.0,71.0,,,2021,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1996,Coupe
Fiat,3.0,0.0,118.0,,,2022,Coupe
Fiat,2.0,650.0,24.0,4.0,2.0,1986,Coupe
Fiat,2.0,1998.0,147.0,5.0,5.0,1998,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,2000,Coupe
Fiat,2.0,1242.0,69.0,5.0,4.0,2017,Coupe
Fiat,3.0,,95.0,,,2022,Coupe
Fiat,3.0,,58.0,1.0,4.0,2021,Coupe
Fiat,3.0,1100.0,54.0,5.0,4.0,1997,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1998,Coupe
Fiat,3.0,999.0,69.0,6.0,,2022,Coupe
Fiat,2.0,1998.0,220.0,,5.0,1997,Coupe
Fiat,3.0,1242.0,69.0,5.0,,2018,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2001,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1999,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1997,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1998,Coupe
Fiat,2.0,1995.0,139.0,,4.0,1996,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1999,Coupe
Fiat,,,19.0,4.0,,1971,Coupe
Fiat,3.0,1200.0,69.0,5.0,4.0,2019,Coupe
Fiat,2.0,1998.0,147.0,5.0,5.0,1997,Coupe
Fiat,3.0,499.0,18.0,4.0,2.0,1971,Coupe
Fiat,3.0,650.0,27.0,4.0,4.0,1992,Coupe
Fiat,,,12.0,,,1969,Coupe
Fiat,,999.0,71.0,6.0,,2021,Coupe
Fiat,3.0,1242.0,69.0,5.0,4.0,2008,Coupe
Fiat,3.0,875.0,86.0,5.0,2.0,2011,Coupe
Fiat,3.0,1248.0,75.0,5.0,4.0,2008,Coupe
Fiat,3.0,549.0,18.0,4.0,,1975,Coupe
Fiat,3.0,1242.0,69.0,5.0,,2019,Coupe
Fiat,3.0,999.0,71.0,,,2021,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1995,Coupe
Fiat,3.0,1242.0,69.0,5.0,,2020,Coupe
Fiat,3.0,999.0,71.0,,,2020,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2004,Coupe
Fiat,2.0,1747.0,131.0,5.0,4.0,1999,Coupe
Fiat,3.0,1242.0,65.0,,0.0,2006,Coupe
Fiat,,,18.0,,,1972,Coupe
Fiat,3.0,999.0,71.0,,,2020,Coupe
Fiat,3.0,1242.0,69.0,5.0,,2020,Coupe
Fiat,,,95.0,,,2017,Coupe
Fiat,2.0,1747.0,131.0,,4.0,1998,Coupe
Fiat,2.0,1747.0,131.0,,4.0,2000,Coupe
Fiat,3.0,0.0,118.0,,,2021,Coupe
Fiat,4.0,2442.0,181.0,,,2017,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1600.0,120.0,,,2017,Off-Road/Pick-up
Fiat,5.0,1956.0,170.0,,,2013,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1.0,150.0,,,2022,Off-Road/Pick-up
Fiat,5.0,1368.0,136.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1500.0,132.0,,,2022,Off-Road/Pick-up
Fiat,5.0,1368.0,141.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,4.0,2020,Off-Road/Pick-up
Fiat,5.0,,120.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,,,2017,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1368.0,136.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,999.0,111.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1368.0,170.0,9.0,,2015,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2021,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1000.0,120.0,,,2018,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,7.0,,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,,,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1368.0,136.0,,,2018,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1.0,95.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,116.0,,,2016,Off-Road/Pick-up
Fiat,5.0,1956.0,140.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1368.0,170.0,9.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1.0,95.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,,2020,Off-Road/Pick-up
Fiat,5.0,2442.0,181.0,6.0,,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,2.0,2442.0,181.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1956.0,150.0,9.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2022,Off-Road/Pick-up
Fiat,5.0,1000.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1598.0,,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,4.0,2442.0,181.0,5.0,,2019,Off-Road/Pick-up
Fiat,5.0,1368.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,,,2020,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2020,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,,2022,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,116.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2022,Off-Road/Pick-up
Fiat,4.0,2442.0,154.0,5.0,,2017,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1332.0,151.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2018,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2020,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,,,2017,Off-Road/Pick-up
Fiat,5.0,1469.0,131.0,7.0,4.0,2022,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1368.0,170.0,9.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1332.0,120.0,6.0,4.0,2022,Off-Road/Pick-up
Fiat,4.0,2442.0,154.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2014,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1300.0,150.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,116.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,4.0,2442.0,181.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2022,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2022,Off-Road/Pick-up
Fiat,5.0,999.0,116.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1332.0,152.0,,,2020,Off-Road/Pick-up
Fiat,5.0,1368.0,141.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,133.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,,2022,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,,,2020,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2018,Off-Road/Pick-up
Fiat,5.0,1332.0,151.0,6.0,4.0,2020,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2022,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,999.0,,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1332.0,,,,2021,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1245.0,95.0,5.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1300.0,95.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1368.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2019,Off-Road/Pick-up
Fiat,5.0,1956.0,140.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,,69.0,,,2008,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2019,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2020,Off-Road/Pick-up
Fiat,5.0,1332.0,152.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,,2020,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,,4.0,2022,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,133.0,,,2021,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2018,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1000.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2021,Off-Road/Pick-up
Fiat,2.0,,114.0,,,2022,Off-Road/Pick-up
Fiat,5.0,999.0,122.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,1598.0,133.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2019,Off-Road/Pick-up
Fiat,5.0,1368.0,141.0,,,2016,Off-Road/Pick-up
Fiat,5.0,999.0,122.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1332.0,,,,2020,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2020,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,80.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,122.0,,,2018,Off-Road/Pick-up
Fiat,5.0,1368.0,95.0,6.0,4.0,2020,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,999.0,,6.0,3.0,2019,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,,,2016,Off-Road/Pick-up
Fiat,5.0,1586.0,120.0,5.0,4.0,2012,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,875.0,86.0,6.0,2.0,2021,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,,2017,Off-Road/Pick-up
Fiat,5.0,1332.0,150.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2019,Off-Road/Pick-up
Fiat,,875.0,84.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,900.0,84.0,,,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,999.0,102.0,,,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,6.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,875.0,86.0,6.0,2.0,2019,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1368.0,95.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1368.0,95.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1368.0,95.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1368.0,94.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1248.0,97.0,,,2019,Off-Road/Pick-up
Fiat,2.0,1248.0,84.0,5.0,4.0,2007,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2022,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,4.0,2442.0,154.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1956.0,170.0,6.0,4.0,2012,Off-Road/Pick-up
Fiat,5.0,1332.0,151.0,6.0,4.0,2019,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2020,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,1956.0,170.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,,4.0,2020,Off-Road/Pick-up
Fiat,4.0,2442.0,181.0,,,2018,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,,3.0,2019,Off-Road/Pick-up
Fiat,5.0,,131.0,6.0,,2021,Off-Road/Pick-up
Fiat,5.0,1368.0,141.0,,,2015,Off-Road/Pick-up
Fiat,,,95.0,,,2019,Off-Road/Pick-up
Fiat,5.0,1956.0,140.0,9.0,4.0,2015,Off-Road/Pick-up
Fiat,4.0,,181.0,6.0,6.0,2016,Off-Road/Pick-up
Fiat,5.0,1598.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1956.0,170.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2022,Off-Road/Pick-up
Fiat,5.0,,95.0,5.0,,2021,Off-Road/Pick-up
Fiat,4.0,2442.0,181.0,6.0,4.0,2017,Off-Road/Pick-up
Fiat,,,120.0,6.0,,2016,Off-Road/Pick-up
Fiat,5.0,1586.0,120.0,5.0,4.0,2010,Off-Road/Pick-up
Fiat,5.0,999.0,120.0,6.0,3.0,2021,Off-Road/Pick-up
Fiat,5.0,1598.0,131.0,6.0,4.0,2021,Off-Road/Pick-up
Fiat,5.0,,140.0,,,2016,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1368.0,140.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2018,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1598.0,110.0,,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1956.0,140.0,9.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1248.0,95.0,5.0,4.0,2017,Off-Road/Pick-up
Fiat,5.0,1956.0,170.0,6.0,4.0,2015,Off-Road/Pick-up
Fiat,5.0,1956.0,140.0,6.0,4.0,2011,Off-Road/Pick-up
Fiat,5.0,1956.0,170.0,6.0,4.0,2013,Off-Road/Pick-up
